epoch,out_0,out_1,step,train_loss
7149,0.00046924137859605253,0.9510358572006226,14299,0.0023974874056875706
7174,0.00045179802691563964,0.951783299446106,14349,0.0023248502984642982
7199,0.00043478768202476203,0.9525147676467896,14399,0.002254847204312682
7224,0.00041903715464286506,0.9532307982444763,14449,0.002187358448281884
7249,0.00040367976180277765,0.953931987285614,14499,0.002122261794283986
7274,0.0003888282517436892,0.9546186923980713,14549,0.0020594631787389517
7299,0.00037546432577073574,0.9552911520004272,14599,0.001998881110921502
7324,0.0003615011228248477,0.9559502005577087,14649,0.0019403848564252257
7349,0.00034888728987425566,0.9565958976745605,14699,0.001883916207589209
7374,0.00033622171031311154,0.9572288393974304,14749,0.0018293721368536353
7399,0.0003246971464250237,0.9578492641448975,14799,0.0017766845412552357
7424,0.00031348681659437716,0.9584577679634094,14849,0.0017257570289075375
7449,0.00030247887480072677,0.959054172039032,14899,0.0016765608452260494
7474,0.00029185618041083217,0.9596393704414368,14949,0.0016289803897961974
7499,0.0002824341063387692,0.9602131843566895,14999,0.0015829907497391105
7524,0.0002724712248891592,0.9607763290405273,15049,0.0015384963480755687
7549,0.0002637807046994567,0.9613288640975952,15099,0.001495456788688898
7574,0.00025442318292334676,0.9618712663650513,15149,0.0014538003597408533
7599,0.0002458329836372286,0.9624033570289612,15199,0.0014135076198726892
7624,0.00023802484793122858,0.9629259705543518,15249,0.0013744838070124388
7649,0.00022977522166911513,0.9634389877319336,15299,0.0013367077335715294
7674,0.00022233669005800039,0.9639427661895752,15349,0.0013001241022720933
7699,0.0002149355277651921,0.9644374847412109,15399,0.0012646925169974566
7724,0.00020820574718527496,0.9649234414100647,15449,0.0012303650146350265
7749,0.00020141528511885554,0.9654008150100708,15499,0.0011971036437898874
7774,0.00019466280355118215,0.9658697247505188,15549,0.001164875691756606
7799,0.00018841364362742752,0.9663305878639221,15599,0.0011336293537169695
7824,0.00018245675892103463,0.966783344745636,15649,0.001103346236050129
7849,0.00017628463683649898,0.9672284722328186,15699,0.0010739731369540095
7874,0.00017105412553064525,0.96766597032547,15749,0.001045489450916648
7899,0.000165651086717844,0.9680958390235901,15799,0.0010178755037486553
7924,0.00016038598550949246,0.9685186147689819,15849,0.0009910776279866695
7949,0.00015540022286586463,0.9689342379570007,15899,0.0009650815627537668
7974,0.00015046804037410766,0.9693429470062256,15949,0.0009398548863828182
7999,0.0001454341399949044,0.9697449803352356,15999,0.0009153662831522524
8024,0.00014155609824229032,0.9701403379440308,16049,0.0008915994549170136
8049,0.00013722354196943343,0.9705291986465454,16099,0.0008685281500220299
8074,0.00013270476483739913,0.9709115624427795,16149,0.0008461372344754636
8099,0.00012824007717426866,0.9712878465652466,16199,0.0008243877673521638
8124,0.000124324593343772,0.9716581702232361,16249,0.0008032593177631497
8149,0.00012122751650167629,0.9720224738121033,16299,0.0007827419904060662
8174,0.00011719480971805751,0.9723809957504272,16349,0.0007628094172105193
8199,0.00011345718667143956,0.972733736038208,16399,0.0007434491999447346
8224,0.00011049626482417807,0.9730809926986694,16449,0.0007246329332701862
8249,0.00010702398139983416,0.9734227061271667,16499,0.0007063525845296681
8274,0.00010326663323212415,0.973759114742279,16549,0.000688584113959223
8299,0.00010056991595774889,0.9740902781486511,16599,0.0006713137263432145
8324,9.747501462697983e-05,0.9744163751602173,16649,0.0006545219221152365
8349,9.426519682165235e-05,0.9747374057769775,16699,0.0006381986895576119
8374,9.196106111630797e-05,0.9750533699989319,16749,0.0006223343661986291
8399,8.897514635464177e-05,0.9753647446632385,16799,0.0006068958318792284
8424,8.6257241491694e-05,0.9756712317466736,16849,0.0005918889655731618
8449,8.409125439357013e-05,0.9759731888771057,16899,0.0005772876902483404
8474,8.147015614667907e-05,0.9762704372406006,16949,0.0005630921805277467
8499,7.862075290177017e-05,0.9765633940696716,16999,0.0005492744967341423
8524,7.673523941775784e-05,0.9768518209457397,17049,0.000535838189534843
8549,7.466424722224474e-05,0.9771360158920288,17099,0.0005227617803029716
8574,7.274848758243024e-05,0.9774160981178284,17149,0.00051003263797611
8599,6.983758066780865e-05,0.9776919484138489,17199,0.0004976491327397525
8624,6.763569399481639e-05,0.9779638051986694,17249,0.0004855938896071166
8649,6.659794598817825e-05,0.97823166847229,17299,0.000473860272904858
8674,6.486329948529601e-05,0.9784955382347107,17349,0.00046244190889410675
8699,6.298572407104075e-05,0.9787556529045105,17399,0.00045132229570299387
8724,6.0837159253424034e-05,0.9790118932723999,17449,0.0004405006184242666
8749,5.8886751503450796e-05,0.9792646765708923,17499,0.0004299536522012204
8774,5.791689909528941e-05,0.9795136451721191,17549,0.00041969073936343193
8799,5.5865402828203514e-05,0.9797590374946594,17599,0.00040969657129608095
8824,5.452448385767639e-05,0.9800010323524475,17649,0.0003999587206635624
8849,5.32825943082571e-05,0.9802394509315491,17699,0.0003904793120454997
8874,5.182663517189212e-05,0.9804745316505432,17749,0.0003812439099419862
8899,5.037006485508755e-05,0.9807062745094299,17799,0.0003722478577401489
8924,4.9012567615136504e-05,0.9809349179267883,17849,0.0003634773602243513
8949,4.729842839878984e-05,0.9811601638793945,17899,0.00035493943141773343
8974,4.531293598120101e-05,0.9813823103904724,17949,0.00034661838435567915
8999,4.433823414728977e-05,0.9816015362739563,17999,0.0003385034797247499
9024,4.3605374230537564e-05,0.9818174242973328,18049,0.00033060606801882386
9049,4.221656490699388e-05,0.9820305705070496,18099,0.0003229004214517772
9074,4.03282574552577e-05,0.982240617275238,18149,0.0003153956786263734
9099,3.987927993875928e-05,0.9824478626251221,18199,0.0003080775495618582
9124,3.9287486288230866e-05,0.9826521873474121,18249,0.00030094661633484066
9149,3.7511610571527854e-05,0.9828538298606873,18299,0.00029399117920547724
9174,3.831711728707887e-05,0.983052670955658,18349,0.00028721196576952934
9199,3.678291250253096e-05,0.983248770236969,18399,0.0002806037082336843
9224,3.676080086734146e-05,0.9834423065185547,18449,0.0002741572097875178
9249,-0.0005389268044382334,0.9836333990097046,18499,0.0002678656601347029
9274,-0.001355907297693193,0.9838183522224426,18549,0.00026184573653154075
9299,-1.7461778043070808e-05,0.9840023517608643,18599,0.0002559247659519315
9324,2.9545888537541032e-05,0.9841840267181396,18649,0.00025014503626152873
9349,2.755133027676493e-05,0.9843632578849792,18699,0.0002445077116135508
9374,2.75274105661083e-05,0.9845403432846069,18749,0.00023900099040474743
9399,0.0018335842760279775,0.984714150428772,18799,0.00023365719243884087
9424,-0.0007264401647262275,0.9848835468292236,18849,0.00022850716777611524
9449,1.6979120118776336e-05,0.9850514531135559,18899,0.0002234590647276491
9474,2.2842690668767318e-05,0.9852173924446106,18949,0.0002185254852520302
9499,2.250331272080075e-05,0.9853813648223877,18999,0.0002137045084964484
9524,1.4399322026292793e-05,0.9855433702468872,19049,0.00020899415540043265
9549,0.0035153361968696117,0.9857016801834106,19099,0.00020444196707103401
9574,-0.0006451061926782131,0.9858570098876953,19149,0.00020002418023068458
9599,9.07579087652266e-05,0.9860105514526367,19199,0.00019570467702578753
9624,2.8030086468788795e-05,0.9861626029014587,19249,0.0001914735621539876
9649,2.9479895147233037e-06,0.9863126873970032,19299,0.00018734253535512835
9674,0.0009049636428244412,0.9864607453346252,19349,0.00018331140745431185
9699,0.0003799822006840259,0.9866037964820862,19399,0.0001794582640286535
9724,1.8340462702326477e-05,0.9867469072341919,19449,0.00017564446898177266
9749,2.7894435334019363e-05,0.9868881106376648,19499,0.00017192165250889957
9774,1.6126272385008633e-05,0.9870274662971497,19549,0.00016828664229251444
9799,0.0005393307656049728,0.9871652722358704,19599,0.00016473025607410818
9824,0.0016353545943275094,0.9872971177101135,19649,0.00016136321937665343
9849,0.000119081734737847,0.9874287843704224,19699,0.00015803547285031527
9874,7.466102033504285e-06,0.9875591397285461,19749,0.00015477499982807785
9899,1.4705121429869905e-05,0.9876881837844849,19799,0.00015158082533162087
9924,1.3560547813540325e-05,0.9878158569335938,19849,0.0001484533422626555
9949,0.0005963155417703092,0.9879418015480042,19899,0.00014540014672093093
9974,0.0003603070799726993,0.9880621433258057,19949,0.00014251243555918336
9999,-0.00011677718430291861,0.9881832003593445,19999,0.00013963675883132964
