epoch,out_0,out_1,step,train_loss
3274,0.5007748603820801,0.50881427526474,6549,0.24126343429088593
3299,0.5006046891212463,0.5088344216346741,6599,0.2412436306476593
3324,0.5004304647445679,0.5088553428649902,6649,0.24122308194637299
3349,0.5002521276473999,0.508877158164978,6699,0.24120165407657623
3374,0.5000693202018738,0.5088998079299927,6749,0.24117940664291382
3399,0.4998820424079895,0.508923351764679,6799,0.24115628004074097
3424,0.49968984723091125,0.5089478492736816,6849,0.2411322295665741
3449,0.49949267506599426,0.5089731812477112,6899,0.24110734462738037
3474,0.4992901682853699,0.5089995861053467,6949,0.24108140170574188
3499,0.4990820586681366,0.5090267658233643,6999,0.2410547286272049
3524,0.49886825680732727,0.5090551972389221,7049,0.24102680385112762
3549,0.4986482262611389,0.5090845227241516,7099,0.2409980148077011
3574,0.49842187762260437,0.5091150403022766,7149,0.24096804857254028
3599,0.49818870425224304,0.5091466307640076,7199,0.2409370392560959
3624,0.49794843792915344,0.5091792941093445,7249,0.24090497195720673
3649,0.49770060181617737,0.5092132687568665,7299,0.2408716082572937
3674,0.49744492769241333,0.5092483162879944,7349,0.2408372312784195
3699,0.4971809983253479,0.5092846155166626,7399,0.2408015877008438
3724,0.4969082772731781,0.5093222260475159,7449,0.24076467752456665
3749,0.4966262876987457,0.509361207485199,7499,0.24072642624378204
3774,0.4963345229625702,0.5094015002250671,7549,0.24068689346313477
3799,0.49603256583213806,0.5094432234764099,7599,0.24064595997333527
3824,0.4957197904586792,0.5094863772392273,7649,0.24060361087322235
3849,0.49539536237716675,0.5095310807228088,7699,0.24055975675582886
3874,0.4950588345527649,0.5095773339271545,7749,0.24051439762115479
3899,0.4947093427181244,0.5096251368522644,7799,0.24046750366687775
3924,0.4943464994430542,0.5096747875213623,7849,0.24041882157325745
3949,0.4939689636230469,0.5097261667251587,7899,0.24036844074726105
3974,0.49357619881629944,0.5097793340682983,7949,0.24031630158424377
3999,0.49316704273223877,0.509834349155426,7999,0.24026237428188324
4024,0.49274078011512756,0.5098914504051208,8049,0.24020639061927795
4049,0.492296040058136,0.5099506974220276,8099,0.24014832079410553
4074,0.4918316900730133,0.5100120306015015,8149,0.24008820950984955
4099,0.4913468062877655,0.5100759863853455,8199,0.24002555012702942
4124,0.4908396303653717,0.5101423263549805,8249,0.23996055126190186
4149,0.49030888080596924,0.5102114081382751,8299,0.2398928701877594
4174,0.4897528886795044,0.5102832317352295,8349,0.23982252180576324
4199,0.4891698956489563,0.5103580951690674,8399,0.23974919319152832
4224,0.48855817317962646,0.5104361772537231,8449,0.2396727353334427
4249,0.4879154860973358,0.5105178356170654,8499,0.2395928055047989
4274,0.4872398376464844,0.510603129863739,8549,0.23950931429862976
4299,0.4865287244319916,0.5106926560401917,8599,0.23942168056964874
4324,0.4857794940471649,0.5107865333557129,8649,0.23932981491088867
4349,0.48498934507369995,0.5108852386474609,8699,0.23923325538635254
4374,0.4841550588607788,0.5109893083572388,8749,0.23913146555423737
4399,0.4832732677459717,0.5110989809036255,8799,0.23902422189712524
4424,0.4823402762413025,0.511215090751648,8849,0.23891068994998932
4449,0.4813518822193146,0.5113381743431091,8899,0.2387903779745102
4474,0.480303555727005,0.5114691853523254,8949,0.23866236209869385
4499,0.47919026017189026,0.5116088390350342,8999,0.23852592706680298
4524,0.47800642251968384,0.5117580890655518,9049,0.23838016390800476
4549,0.47674593329429626,0.5119181871414185,9099,0.2382238656282425
4574,0.4754020571708679,0.5120905041694641,9149,0.23805569112300873
4599,0.4739673137664795,0.5122766494750977,9199,0.23787406086921692
4624,0.4724331498146057,0.5124782919883728,9249,0.2376774251461029
4649,0.4707900881767273,0.5126975774765015,9299,0.23746366798877716
4674,0.46902793645858765,0.5129372477531433,9349,0.237230122089386
4699,0.4671347439289093,0.5131998658180237,9399,0.23697437345981598
4724,0.46509742736816406,0.5134892463684082,9449,0.23669271171092987
4749,0.4629010260105133,0.5138091444969177,9499,0.23638154566287994
4774,0.4605286419391632,0.5141643285751343,9549,0.2360363006591797
4799,0.4579613208770752,0.5145605802536011,9599,0.235651433467865
4824,0.4551771283149719,0.5150045156478882,9649,0.23522061109542847
4849,0.4521513879299164,0.5155043005943298,9699,0.23473608493804932
4874,0.44885605573654175,0.5160695314407349,9749,0.23418870568275452
4899,0.4452582001686096,0.5167117118835449,9799,0.23356758058071136
4924,0.4413202702999115,0.5174447894096375,9849,0.2328595370054245
4949,0.43699878454208374,0.5182856917381287,9899,0.23204867541790009
4974,0.43224313855171204,0.519254744052887,9949,0.23111601173877716
4999,0.4269943833351135,0.5203769207000732,9999,0.23003830015659332
